comment;sentiment;simple_comment;stemm_comment;lemma_comment
"1er expérience de burger végétarien juste loupée!! Nous sommes arrivées à 21h50 et nous avons reçu une fin de non recevoir à peine polie "" on ferme à 22h"" ... cherchez l erreur ... Apres un grande insistance du bout des lèvres on nous a...Plus";Negative;['er', 'expérience', 'burger', 'végétarien', 'loupée', 'sommes', 'arrivées', 'reçu', 'fin', 'non', 'recevoir', 'peine', 'polie', 'ferme', 'cherchez', 'erreur', 'grande', 'insistance', 'bout', 'lèvres', 'plus'];['er', 'expérient', 'burg', 'végétarien', 'loup', 'somm', 'arriv', 'reçu', 'fin', 'non', 'recevoir', 'pein', 'pol', 'ferm', 'cherch', 'erreur', 'grand', 'insist', 'bout', 'levr', 'plus'];['premier', 'expérience', 'burger', 'végétarien', 'louper', 'être', 'arriver', '21h50', 'recevoir', 'fin', 'non', 'recevoir', 'peine', 'poli', 'ferme', '22h', 'chercher', 'erreur', 'grand', 'insistance', 'bout', 'lèvre', 'plus']
Nous avons choisi cet endroit pour mon dîner d'anniversaire que nous sommes dans le Marais. Entièrement d'accord avec le commentaire du Cornish personne - nourriture fabuleuse bien que préparez-vous à être un peu à l'étroit. Vin maison vraiment excellent aussi. J'ai apprécié le fait que...Plus;Positive;['choisi', 'endroit', 'dîner', 'anniversaire', 'sommes', 'marais', 'entièrement', 'accord', 'commentaire', 'cornish', 'nourriture', 'fabuleuse', 'bien', 'préparez', 'étroit', 'vin', 'maison', 'vraiment', 'excellent', 'apprécié', 'plus'];['chois', 'endroit', 'dîn', 'anniversair', 'somm', 'mar', 'entier', 'accord', 'commentair', 'cornish', 'nourritur', 'fabul', 'bien', 'prépar', 'étroit', 'vin', 'maison', 'vrai', 'excellent', 'appréci', 'plus'];['choisir', 'endroit', 'dîner', 'anniversaire', 'être', 'marais', 'entièrement', 'accord', 'commentaire', 'cornish', 'nourriture', 'fabuleux', 'bien', 'préparer', 'vous', 'étroit', 'vin', 'maison', 'vraiment', 'excellent', 'apprécier', 'plus']
Un traiteur convivial et absolument délicieux... Copieux et à un prix plus que correct ! Je crois avoir mangé les meilleurs épinards de ma vie chez Bolly Nan ) A tester sans aucune hésitation !;Positive;['traiteur', 'convivial', 'absolument', 'délicieux', 'copieux', 'prix', 'plus', 'correct', 'crois', 'mangé', 'meilleurs', 'épinards', 'vie', 'bolly', 'nan', 'tester', 'hésitation'];['traiteur', 'convivial', 'absolu', 'délici', 'copieux', 'prix', 'plus', 'correct', 'crois', 'mang', 'meilleur', 'épinard', 'vi', 'bolly', 'nan', 'test', 'hésit'];['traiteur', 'convivial', 'absolument', 'délicieux', 'copieux', 'prix', 'plus', 'correct', 'croire', 'manger', 'meilleur', 'épinard', 'vie', 'bolly', 'nan', 'tester', 'hésitation']
Attiré par la foule faisant la queue autour de ce glacier oriental et conforté par les nombreux avis positifs nous nous sommes laissé tenter par ce glacier. Compter 710€ pour une glace de taille moyenne (3 boules pas bien grande chacune enrobées de pistache) avec...Plus;Negative;['attiré', 'foule', 'queue', 'autour', 'glacier', 'oriental', 'conforté', 'avis', 'positifs', 'sommes', 'laissé', 'tenter', 'glacier', 'compter', 'glace', 'taille', 'moyenne', 'boules', 'pas', 'bien', 'grande', 'enrobées', 'pistache', 'plus'];['attir', 'foul', 'queu', 'autour', 'glaci', 'oriental', 'confort', 'avis', 'posit', 'somm', 'laiss', 'tent', 'glaci', 'compt', 'glac', 'taill', 'moyen', 'boul', 'pas', 'bien', 'grand', 'enrob', 'pistach', 'plus'];['attirer', 'foule', 'queue', 'autour', 'glacier', 'oriental', 'conforter', 'avis', 'positif', 'être', 'laisser', 'tenter', 'glacier', 'compter', 'glace', 'taille', 'moyen', 'boule', 'pas', 'bien', 'grand', 'enrober', 'pistache', 'plus']
Ayant été très fidèle à Pate a Nouille (environ 3 fois par semaine) depuis un bon mois mon collègue et moi avions pris des plats à emporter pour y découvrir... des verres vivants. Dégoûtant ! Plus jamais.Plus;Negative;['très', 'fidèle', 'pate', 'nouille', 'fois', 'semaine', 'bon', 'mois', 'collègue', 'avions', 'pris', 'plats', 'emporter', 'découvrir', 'verres', 'vivants', 'dégoûtant', 'plus', 'jamais', 'plus'];['tres', 'fidel', 'pat', 'nouill', 'fois', 'semain', 'bon', 'mois', 'collègu', 'avion', 'pris', 'plat', 'emport', 'découvr', 'verr', 'viv', 'dégoût', 'plus', 'jam', 'plus'];['très', 'fidèle', 'pate', 'nouill', 'fois', 'semaine', 'bon', 'mois', 'collègue', 'avoir', 'prendre', 'plat', 'emporter', 'découvrir', 'verre', 'vivant', 'dégoûtant', 'plus', 'jamais.plu']
Nous nous sommes fait livrer avec Deliveroo lors d'une promo (1 burger acheté = 1 burger offert). Nous avons donc payé beaucoup moins cher. Heureusement ! Nous hésitions entre Blend (que nous connaissons bien) et ce burger. Burger sans trop d'intérêt limite fast food. Les...Plus;Negative;['sommes', 'livrer', 'deliveroo', 'promo', 'burger', 'acheté', 'burger', 'offert', 'payé', 'beaucoup', 'cher', 'heureusement', 'hésitions', 'blend', 'connaissons', 'bien', 'burger', 'burger', 'trop', 'intérêt', 'limite', 'fast', 'food', 'plus'];['somm', 'livr', 'deliveroo', 'promo', 'burg', 'achet', 'burg', 'offert', 'pai', 'beaucoup', 'cher', 'heureux', 'hésit', 'blend', 'connaisson', 'bien', 'burg', 'burg', 'trop', 'intérêt', 'limit', 'fast', 'food', 'plus'];['être', 'livrer', 'deliveroo', 'promo', 'burger', 'acheter', 'burger', 'offrir', 'payer', 'beaucoup', 'cher', 'heureusement', 'hésition', 'blend', 'connaître', 'bien', 'burger', 'burger', 'trop', 'intérêt', 'limite', 'fast', 'food', 'plus']
On se moque clairement du monde. Ce monsieur est un prétentieux incompétent voilà tout et peu importe son passé on sen contrefou. Diner pour mes 40 ans ce jour le 27 juin invite par mon épouse qui réserve sans me le dire 2 mois a...Plus;Negative;['moque', 'clairement', 'monde', 'monsieur', 'prétentieux', 'incompétent', 'passé', 'sen', 'contrefou', 'diner', 'ans', 'jour', 'juin', 'invite', 'épouse', 'réserve', 'mois', 'plus'];['moqu', 'clair', 'mond', 'monsieur', 'prétenti', 'incompétent', 'pass', 'sen', 'contrefou', 'din', 'an', 'jour', 'juin', 'invit', 'épous', 'réserv', 'mois', 'plus'];['moque', 'clairement', 'monde', 'Monsieur', 'prétentieux', 'incompétent', 'passer', 'sen', 'contrefou', 'diner', 'an', 'jour', 'juin', 'invite', 'épouse', 'réserve', 'mois', 'plus']
Désirant prendre une boisson chaude et une pâtisserie en milieu d'après midi ce week end pluvieux nous nous sommes dirigés vers cet établissement à la très belle décoration 1900. Accueil pas du tout à la hauteur les serveuses pas aimables blaguent entre elles se trompent...Plus;Negative;['désirant', 'prendre', 'boisson', 'chaude', 'pâtisserie', 'milieu', 'midi', 'week', 'end', 'pluvieux', 'sommes', 'dirigés', 'établissement', 'très', 'belle', 'décoration', 'accueil', 'pas', 'hauteur', 'serveuses', 'pas', 'aimables', 'blaguent', 'trompent', 'plus'];['désir', 'prendr', 'boisson', 'chaud', 'pâtisser', 'milieu', 'mid', 'week', 'end', 'pluvieux', 'somm', 'dirig', 'établ', 'tres', 'bel', 'décor', 'accueil', 'pas', 'hauteur', 'serveux', 'pas', 'aimabl', 'blaguent', 'trompent', 'plus'];['désirer', 'prendre', 'boisson', 'chaud', 'pâtisserie', 'milieu', 'midi', 'week', 'end', 'pluvieux', 'être', 'diriger', 'établissement', 'très', 'bel', 'décoration', 'accueil', 'pas', 'hauteur', 'serveur', 'pas', 'aimable', 'blaguer', 'tromper', 'plus']
Très bon accueil. Tout le monde est au petit soin. Les stagiaires sont adorables. Cuisine de qualité. Très bon rapport qualité /prix des menus. A noter : 18 € la coupe de champagne un peu cher qd même. Terrasse très agréable avec vue sur la...Plus;Positive;['très', 'bon', 'accueil', 'monde', 'petit', 'soin', 'stagiaires', 'adorables', 'cuisine', 'qualité', 'très', 'bon', 'rapport', 'qualité', 'prix', 'menus', 'noter', 'coupe', 'champagne', 'cher', 'qd', 'terrasse', 'très', 'agréable', 'vue', 'plus'];['tres', 'bon', 'accueil', 'mond', 'pet', 'soin', 'stagiair', 'ador', 'cuisin', 'qualit', 'tres', 'bon', 'rapport', 'qualit', 'prix', 'menus', 'not', 'coup', 'champagn', 'cher', 'qd', 'terr', 'tres', 'agréabl', 'vu', 'plus'];['très', 'bon', 'accueil', 'monde', 'petit', 'soin', 'stagiaire', 'adorable', 'cuisine', 'qualité', 'très', 'bon', 'rapport', 'qualité', '/pri', 'menu', 'noter', 'coupe', 'champagne', 'cher', 'qd', 'terrasse', 'très', 'agréable', 'vue', 'plus']
De passage à Paris Jeudi 5 avril pour un dîner en amoureux. Pierre gagnaire. À la carte. Une explosion de saveurs en bouche. Personnel adorable très professionnel et à l’écoute. Tout était parfait.;Positive;['passage', 'paris', 'jeudi', 'avril', 'dîner', 'amoureux', 'pierre', 'gagnaire', 'carte', 'explosion', 'saveurs', 'bouche', 'personnel', 'adorable', 'très', 'professionnel', 'écoute', 'parfait'];['passag', 'paris', 'jeud', 'avril', 'dîn', 'amour', 'pierr', 'gagnair', 'cart', 'explos', 'saveur', 'bouch', 'personnel', 'ador', 'tres', 'professionnel', 'écout', 'parf'];['passage', 'pari', 'jeudi', 'avril', 'dîner', 'amoureux', 'pierre', 'gagnair', 'carte', 'explosion', 'saveur', 'bouche', 'personnel', 'adorable', 'très', 'professionnel', 'écoute', 'parfait']
Endroit plaisant face au square René Le Gall. Un accueil exemplaire une carte hétéroclite des assiettes copieuses le tout pour un prix très raisonnable. A faire !;Positive;['endroit', 'plaisant', 'face', 'square', 'rené', 'gall', 'accueil', 'exemplaire', 'carte', 'hétéroclite', 'assiettes', 'copieuses', 'prix', 'très', 'raisonnable', 'faire'];['endroit', 'plais', 'fac', 'squar', 'ren', 'gall', 'accueil', 'exemplair', 'cart', 'hétéroclit', 'assiet', 'copieux', 'prix', 'tres', 'raison', 'fair'];['endroit', 'plaisant', 'face', 'square', 'renaître', 'gall', 'accueil', 'exemplaire', 'carte', 'hétéroclite', 'assiette', 'copieux', 'prix', 'très', 'raisonnable', 'faire']
Que dire sur ce restaurant? Parfait sur tous les points... Parfait sur la cuisine parfait sur le service parfait sur le cadre parfait pour tout excepté un point : il est trop loin de Nancy! :);Positive;['restaurant', 'parfait', 'points', 'parfait', 'cuisine', 'parfait', 'service', 'parfait', 'cadre', 'parfait', 'point', 'trop', 'loin', 'nancy'];['restaur', 'parf', 'point', 'parf', 'cuisin', 'parf', 'servic', 'parf', 'cadr', 'parf', 'point', 'trop', 'loin', 'nancy'];['restaurant', 'parfait', 'point', 'parfait', 'cuisine', 'parfait', 'service', 'parfait', 'cadre', 'parfait', 'point', 'trop', 'loin', 'nancy']
Bonjour J'ai eu l'occasion de dîner hier soir avec mon mari dans ce restaurant qui se dit de fusion franco-brésilienne. La salle es petite mais agréable et les serveurs sont aimables. Cependant à savoir que dans la cuisine se trouve celui qui commande le personnel...Plus;Negative;['bonjour', 'occasion', 'dîner', 'hier', 'soir', 'mari', 'restaurant', 'fusion', 'franco', 'brésilienne', 'salle', 'petite', 'agréable', 'serveurs', 'aimables', 'savoir', 'cuisine', 'trouve', 'commande', 'personnel', 'plus'];['bonjour', 'occas', 'dîn', 'hi', 'soir', 'mar', 'restaur', 'fusion', 'franco', 'brésilien', 'sall', 'petit', 'agréabl', 'serveur', 'aimabl', 'savoir', 'cuisin', 'trouv', 'command', 'personnel', 'plus'];['bonjour', 'occasion', 'dîner', 'hier', 'soir', 'mari', 'restaurant', 'fusion', 'franco-brésilienn', 'salle', 'petit', 'agréable', 'serveur', 'aimable', 'savoir', 'cuisine', 'trouve', 'commande', 'personnel', 'plus']
Excellente cuisine dans ce restaurant deux étoiles au guide Michelin. Les plats sont savoureux la présentation très jolie et le service agréable. Le sommelier est de très bon conseil et en plus très généreux dans son service A faire absolument car le service au déjeuner...Plus;Positive;['excellente', 'cuisine', 'restaurant', 'étoiles', 'guide', 'michelin', 'plats', 'savoureux', 'présentation', 'très', 'jolie', 'service', 'agréable', 'sommelier', 'très', 'bon', 'conseil', 'plus', 'très', 'généreux', 'service', 'faire', 'absolument', 'service', 'déjeuner', 'plus'];['excellent', 'cuisin', 'restaur', 'étoil', 'guid', 'michelin', 'plat', 'savour', 'présent', 'tres', 'jol', 'servic', 'agréabl', 'sommeli', 'tres', 'bon', 'conseil', 'plus', 'tres', 'géner', 'servic', 'fair', 'absolu', 'servic', 'déjeun', 'plus'];['excellent', 'cuisine', 'restaurer', 'étoile', 'guide', 'michelin', 'plat', 'savoureux', 'présentation', 'très', 'joli', 'service', 'agréable', 'sommelier', 'très', 'bon', 'conseil', 'plus', 'très', 'généreux', 'service', 'faire', 'absolument', 'service', 'déjeuner', 'plus']
Je me faisait une joie d'aller dans cet endroit je n'y retournerai pas. Cuisine totalement incipide digne d'une mauvaise cafétéria. Je pense que rien n'est fait maison. Le pauvre serveur (sympathique) a fait ce qu'il pouvait mais il faut juste un chef cuisinier et un...Plus;Negative;['faisait', 'joie', 'aller', 'endroit', 'ne', 'retournerai', 'pas', 'cuisine', 'totalement', 'incipide', 'digne', 'mauvaise', 'cafétéria', 'rien', 'ne', 'maison', 'pauvre', 'serveur', 'sympathique', 'qu', 'faut', 'chef', 'cuisinier', 'plus'];['fais', 'joi', 'aller', 'endroit', 'ne', 'retourn', 'pas', 'cuisin', 'total', 'incipid', 'dign', 'mauvais', 'cafétéri', 'rien', 'ne', 'maison', 'pauvr', 'serveur', 'sympath', 'qu', 'faut', 'chef', 'cuisini', 'plus'];['faire', 'joie', 'aller', 'endroit', 'ne', 'retourner', 'pas', 'cuisine', 'totalement', 'incipid', 'digne', 'mauvais', 'cafétéria', 'rien', 'ne', 'maison', 'pauvre', 'serveur', 'sympathique', 'falloir', 'chef', 'cuisinier', 'plus']
Bof Pizza calzone avec du jambon tiède superposé et pas très frais... Bref pas la meilleure pizza de Paris loin de là;Negative;['bof', 'pizza', 'calzone', 'jambon', 'tiède', 'superposé', 'pas', 'très', 'frais', 'bref', 'pas', 'meilleure', 'pizza', 'paris', 'loin'];['bof', 'pizz', 'calzon', 'jambon', 'tied', 'superpos', 'pas', 'tres', 'frais', 'bref', 'pas', 'meilleur', 'pizz', 'paris', 'loin'];['bof', 'pizza', 'calzone', 'jambon', 'tiède', 'superposer', 'pas', 'très', 'frais', 'bref', 'pas', 'meilleur', 'pizza', 'pari', 'loin']
Un autre exemple de pieges a touristes comme l Atelier de Robuchon situe dans le decor froid et sans ame du nouveau Mandarin Oriental complet midi et soir je presume l acceuil est agreable le decor se veut tres 2001 odyssee de l espace le...Plus;Negative;['exemple', 'pieges', 'touristes', 'atelier', 'robuchon', 'situe', 'decor', 'froid', 'ame', 'nouveau', 'mandarin', 'oriental', 'complet', 'midi', 'soir', 'presume', 'acceuil', 'agreable', 'decor', 'veut', 'odyssee', 'espace', 'plus'];['exempl', 'pieg', 'tourist', 'ateli', 'robuchon', 'situ', 'decor', 'froid', 'ame', 'nouveau', 'mandarin', 'oriental', 'complet', 'mid', 'soir', 'presum', 'acceuil', 'agreabl', 'decor', 'veut', 'odysse', 'espac', 'plus'];['exemple', 'piege', 'touriste', 'atelier', 'robuchon', 'situe', 'decor', 'froid', 'ame', 'nouveau', 'mandarin', 'oriental', 'complet', 'midi', 'soir', 'presume', 'acceuil', 'agreabl', 'decor', 'vouloir', 'odyssee', 'espace', 'plus']
Très bonne soirée. La carte est courte mais il y a la possibilité de changer certains ingrédients si vous n’aimez pas. Accueil et service attentionnés. Belle carte de vins à des prix abordables. Cadre épuréz;Positive;['très', 'bonne', 'soirée', 'carte', 'courte', 'possibilité', 'changer', 'ingrédients', 'aimez', 'pas', 'accueil', 'service', 'attentionnés', 'belle', 'carte', 'vins', 'prix', 'abordables', 'cadre', 'épuréz'];['tres', 'bon', 'soir', 'cart', 'court', 'possibil', 'chang', 'ingrédient', 'aim', 'pas', 'accueil', 'servic', 'attention', 'bel', 'cart', 'vin', 'prix', 'abord', 'cadr', 'épurez'];['très', 'bon', 'soirée', 'carte', 'court', 'possibilité', 'changer', 'ingrédient', 'aimer', 'pas', 'accueil', 'service', 'attentionné', 'bel', 'carte', 'vin', 'prix', 'abordable', 'cadre', 'épuréz']
Accord mets vins toujours justesprésentation raffinéedesserts excellents.service professionnel et efficace.maitre d'hotel au top.rapport qualité prix raisonnable.voiturier inneficace. Restaurant à conseiller.asperges et ris de veaux sublimespigeon un peu décevantmacaron exceptionnel.Nous avons passés une fête des mères inoubliable.;Positive;['accord', 'mets', 'vins', 'justesprésentation', 'raffinéedesserts', 'excellents', 'service', 'professionnel', 'efficace', 'maitre', 'hotel', 'top', 'rapport', 'qualité', 'prix', 'raisonnable', 'voiturier', 'inneficace', 'restaurant', 'conseiller', 'asperges', 'ris', 'veaux', 'sublimespigeon', 'décevantmacaron', 'exceptionnel', 'passés', 'fête', 'mères', 'inoubliable'];['accord', 'met', 'vin', 'justesprésent', 'raffinéedessert', 'excellent', 'servic', 'professionnel', 'efficac', 'maitr', 'hotel', 'top', 'rapport', 'qualit', 'prix', 'raison', 'voituri', 'inneficac', 'restaur', 'conseil', 'asperg', 'ris', 'veau', 'sublimespigeon', 'décevantmacaron', 'exceptionnel', 'pass', 'fêt', 'mer', 'inoubli'];['accord', 'mettre', 'vin', 'justesprésentation', 'raffinéedessert', 'excellents.service', 'professionnel', 'efficace.maitre', 'hotel', 'top.rapport', 'qualité', 'prix', 'raisonnable.voiturier', 'inneficace', 'restaurer', 'conseiller.asperges', 'ris', 'veau', 'sublimespigeon', 'décevantmacaron', 'exceptionnel.nous', 'passer', 'fête', 'mère', 'inoubliable']
Je me régale à chaque fois que je vais chez Alain Miam Miam les crêpes sont top le cornet végétarien est une tuerie les sandwichs sont à tomber (les préférer toastés)! La qualité des aliments est toujours au rendez-vous Ne pas s’attendre à grignoter il...Plus;Positive;['régale', 'fois', 'alain', 'miam', 'miam', 'crêpes', 'top', 'cornet', 'végétarien', 'tuerie', 'sandwichs', 'tomber', 'préférer', 'toastés', 'qualité', 'aliments', 'rendez', 'ne', 'pas', 'attendre', 'grignoter', 'plus'];['régal', 'fois', 'alain', 'miam', 'miam', 'crêp', 'top', 'cornet', 'végétarien', 'tuer', 'sandwich', 'tomb', 'préfer', 'toast', 'qualit', 'aliment', 'rend', 'ne', 'pas', 'attendr', 'grignot', 'plus'];['régale', 'fois', 'alain', 'miam', 'miam', 'crêpe', 'top', 'cornet', 'végétarien', 'tuerie', 'sandwich', 'tomber', 'préférer', 'toaster', 'qualité', 'aliment', 'rendez-vous', 'ne', 'pas', 'attendre', 'grignoter', 'plus']
